No.     Time           Source                Destination           Protocol Length Info
   2134 173.781781009  172.18.132.158        172.18.135.160        UDP      42     58419 → 8 Len=0
   2199 174.787164373  172.18.132.158        172.18.135.160        UDP      42     58420 → 8 Len=0
   2269 175.791189772  172.18.132.158        172.18.135.160        UDP      42     58418 → 22 Len=0
   2274 176.796818646  172.18.132.158        172.18.135.160        UDP      42     58448 → 34 Len=0
   2283 177.802185759  172.18.132.158        172.18.135.160        UDP      42     58419 → 22 Len=0
   2290 178.803697258  172.18.132.158        172.18.135.160        UDP      42     58418 → 143 Len=0
   2293 179.807799244  172.18.132.158        172.18.135.160        UDP      42     58419 → 143 Len=0
   2296 180.813180969  172.18.132.158        172.18.135.160        UDP      42     58420 → 143 Len=0
   2307 181.817638668  172.18.132.158        172.18.135.160        UDP      42     58418 → 69 Len=0
   2317 182.823276796  172.18.132.158        172.18.135.160        UDP      42     58419 → 69 Len=0
   2330 183.827177683  172.18.132.158        172.18.135.160        UDP      42     58418 → 126 Len=0
   2341 184.832661527  172.18.132.158        172.18.135.160        UDP      42     58419 → 126 Len=0
   2348 185.838297634  172.18.132.158        172.18.135.160        UDP      42     58420 → 126 Len=0
   2360 186.842790600  172.18.132.158        172.18.135.160        UDP      42     58418 → 70 Len=0
   2364 187.844145001  172.18.132.158        172.18.135.160        UDP      42     58449 → 34 Len=0
   2370 188.847932204  172.18.132.158        172.18.135.160        UDP      42     58419 → 70 Len=0
   2377 189.853412689  172.18.132.158        172.18.135.160        UDP      42     58420 → 70 Len=0
   2380 190.859035362  172.18.132.158        172.18.135.160        UDP      42     58421 → 70 Len=0
   2390 191.863553509  172.18.132.158        172.18.135.160        UDP      42     58418 → 78 Len=0
   2408 192.869175441  172.18.132.158        172.18.135.160        UDP      42     58419 → 78 Len=0
   2421 193.874810426  172.18.132.158        172.18.135.160        UDP      42     58420 → 78 Len=0
   2436 194.878814176  172.18.132.158        172.18.135.160        UDP      42     58418 → 67 Len=0
   2439 195.884454591  172.18.132.158        172.18.135.160        UDP      42     58419 → 67 Len=0
   2450 196.888274154  172.18.132.158        172.18.135.160        UDP      42     58418 → 66 Len=0
   2459 197.893686741  172.18.132.158        172.18.135.160        UDP      42     58419 → 66 Len=0
   2470 198.899317106  172.18.132.158        172.18.135.160        UDP      42     58450 → 34 Len=0
   2474 199.899588767  172.18.132.158        172.18.135.160        UDP      42     58420 → 66 Len=0
   2483 200.904955854  172.18.132.158        172.18.135.160        UDP      42     58421 → 66 Len=0
   2497 201.907912135  172.18.132.158        172.18.135.160        UDP      42     58422 → 66 Len=0
   2505 202.911510120  172.18.132.158        172.18.135.160        UDP      42     58418 → 120 Len=0
   2510 203.916651855  172.18.132.158        172.18.135.160        UDP      42     58419 → 120 Len=0
   2520 204.920935797  172.18.132.158        172.18.135.160        UDP      42     58418 → 147 Len=0
   2551 205.926352913  172.18.132.158        172.18.135.160        UDP      42     58419 → 147 Len=0
   2561 206.931882433  172.18.132.158        172.18.135.160        UDP      42     58420 → 147 Len=0
   2575 207.936134449  172.18.132.158        172.18.135.160        UDP      42     58418 → 122 Len=0
   2583 208.941766831  172.18.132.158        172.18.135.160        UDP      42     58419 → 122 Len=0
   2597 209.947421282  172.18.132.158        172.18.135.160        UDP      42     58451 → 34 Len=0
   2600 210.951601498  172.18.132.158        172.18.135.160        UDP      42     58420 → 122 Len=0
   2602 211.957247305  172.18.132.158        172.18.135.160        UDP      42     58421 → 122 Len=0
   2607 212.961640880  172.18.132.158        172.18.135.160        UDP      42     58418 → 133 Len=0
   2612 213.967176524  172.18.132.158        172.18.135.160        UDP      42     58419 → 133 Len=0
   2623 214.972817116  172.18.132.158        172.18.135.160        UDP      42     58420 → 133 Len=0
   2627 215.976972197  172.18.132.158        172.18.135.160        UDP      42     58418 → 35 Len=0
   2634 216.982615393  172.18.132.158        172.18.135.160        UDP      42     58419 → 35 Len=0
   2641 217.987920824  172.18.132.158        172.18.135.160        UDP      42     58420 → 35 Len=0
   2646 218.992394190  172.18.132.158        172.18.135.160        UDP      42     58418 → 37 Len=0
   2649 219.997814183  172.18.132.158        172.18.135.160        UDP      42     58419 → 37 Len=0
   2651 221.001882791  172.18.132.158        172.18.135.160        ECHO     46     Request
   2663 222.007536789  172.18.132.158        172.18.135.160        UDP      42     58452 → 34 Len=0
   2672 223.012878995  172.18.132.158        172.18.135.160        ECHO     46     Request
   2682 224.017383491  172.18.132.158        172.18.135.160        UDP      42     58418 → 38 Len=0
   2692 225.023023506  172.18.132.158        172.18.135.160        UDP      42     58419 → 38 Len=0
   2696 226.027916907  172.18.132.158        172.18.135.160        UDP      42     58420 → 38 Len=0
   2700 227.031930412  172.18.132.158        172.18.135.160        UDP      42     58418 → 2 Len=0
   2706 228.037301250  172.18.132.158        172.18.135.160        UDP      42     58419 → 2 Len=0
   2711 229.040812521  172.18.132.158        172.18.135.160        UDP      42     58418 → 106 Len=0
   2714 230.045913736  172.18.132.158        172.18.135.160        UDP      42     58419 → 106 Len=0
   2719 231.051552094  172.18.132.158        172.18.135.160        UDP      42     58420 → 106 Len=0
   2727 232.056222649  172.18.132.158        172.18.135.160        UDP      42     58418 → 54 Len=0
   2737 233.061838899  172.18.132.158        172.18.135.160        UDP      42     58453 → 34 Len=0
   2742 234.065701289  172.18.132.158        172.18.135.160        UDP      42     58419 → 54 Len=0
   2749 235.071355505  172.18.132.158        172.18.135.160        UDP      42     58420 → 54 Len=0
   2756 236.076492531  172.18.132.158        172.18.135.160        UDP      42     58421 → 54 Len=0
   2775 237.081216397  172.18.132.158        172.18.135.160        UDP      42     58418 → 48 Len=0
   2783 238.083903223  172.18.132.158        172.18.135.160        UDP      42     58419 → 48 Len=0
   2789 239.089405749  172.18.132.158        172.18.135.160        UDP      42     58420 → 48 Len=0
   2800 240.093631456  172.18.132.158        172.18.135.160        NTP      90     NTP Version 4, client
   2808 241.098972344  172.18.132.158        172.18.135.160        UDP      42     58418 → 16 Len=0
   2877 242.104245579  172.18.132.158        172.18.135.160        UDP      42     58418 → 118 Len=0
   2885 243.108139593  172.18.132.158        172.18.135.160        UDP      42     58418 → 124 Len=0
   2892 244.112766044  172.18.132.158        172.18.135.160        UDP      42     58418 → 28 Len=0
   2897 245.116791373  172.18.132.158        172.18.135.160        UDP      42     58418 → 93 Len=0
   2904 246.120982397  172.18.132.158        172.18.135.160        UDP      42     58418 → 110 Len=0
   2912 247.126610171  172.18.132.158        172.18.135.160        UDP      42     58454 → 34 Len=0
   2915 248.132107415  172.18.132.158        172.18.135.160        UDP      42     58419 → 110 Len=0
   2925 249.135870300  172.18.132.158        172.18.135.160        UDP      42     58418 → 19 Len=0
   2932 250.141246333  172.18.132.158        172.18.135.160        UDP      42     58419 → 19 Len=0
   2936 251.146880300  172.18.132.158        172.18.135.160        UDP      42     58420 → 19 Len=0
   2944 252.151216939  172.18.132.158        172.18.135.160        UDP      42     58418 → 134 Len=0
   2961 253.156875371  172.18.132.158        172.18.135.160        UDP      42     58419 → 134 Len=0
   2980 254.160726929  172.18.132.158        172.18.135.160        UDP      42     58418 → 77 Len=0
   2990 255.166137762  172.18.132.158        172.18.135.160        UDP      42     58419 → 77 Len=0
   3002 256.167823146  172.18.132.158        172.18.135.160        UDP      42     58420 → 77 Len=0
   3014 257.171615552  172.18.132.158        172.18.135.160        UDP      42     58418 → 42 Len=0
   3022 258.175880125  172.18.132.158        172.18.135.160        UDP      42     58455 → 34 Len=0
   3026 259.181207312  172.18.132.158        172.18.135.160        UDP      42     58419 → 42 Len=0
   3028 260.185338410  172.18.132.158        172.18.135.160        UDP      42     58418 → 74 Len=0
   3033 261.190494093  172.18.132.158        172.18.135.160        UDP      42     58419 → 74 Len=0
   3039 262.194801399  172.18.132.158        172.18.135.160        UDP      42     58418 → 32 Len=0
   3042 263.200432780  172.18.132.158        172.18.135.160        UDP      42     58419 → 32 Len=0
   3045 264.204664050  172.18.132.158        172.18.135.160        UDP      42     58418 → 127 Len=0
   3056 265.209817885  172.18.132.158        172.18.135.160        UDP      42     58419 → 127 Len=0
   3062 266.215469754  172.18.132.158        172.18.135.160        UDP      42     58420 → 127 Len=0
   3076 267.215578541  172.18.132.158        172.18.135.160        UDP      42     58418 → 9 Len=0
   3089 268.221222416  172.18.132.158        172.18.135.160        UDP      42     58419 → 9 Len=0
   3096 269.226872377  172.18.132.158        172.18.135.160        UDP      42     58456 → 34 Len=0
   3104 270.230131572  172.18.132.158        172.18.135.160        UDP      42     58420 → 9 Len=0
   3107 271.235779086  172.18.132.158        172.18.135.160        UDP      42     58421 → 9 Len=0
   3112 272.239502718  172.18.132.158        172.18.135.160        UDP      42     58418 → 17 Len=0
   3119 273.244625878  172.18.132.158        172.18.135.160        UDP      42     58419 → 17 Len=0
   3123 274.250009958  172.18.132.158        172.18.135.160        UDP      42     58420 → 17 Len=0
   3127 275.253902927  172.18.132.158        172.18.135.160        UDP      42     58418 → 75 Len=0
   3135 276.255920874  172.18.132.158        172.18.135.160        UDP      42     58419 → 75 Len=0
   3139 277.259835163  172.18.132.158        172.18.135.160        UDP      42     58420 → 75 Len=0
   3142 278.264195936  172.18.132.158        172.18.135.160        UDP      42     58418 → 59 Len=0
   3145 279.269596695  172.18.132.158        172.18.135.160        UDP      42     58419 → 59 Len=0
   3160 280.271917342  172.18.132.158        172.18.135.160        UDP      42     58418 → 39 Len=0
   3163 281.277479514  172.18.132.158        172.18.135.160        UDP      42     58457 → 34 Len=0
   3170 282.279465089  172.18.132.158        172.18.135.160        UDP      42     58419 → 39 Len=0
   3186 283.283658015  172.18.132.158        172.18.135.160        UDP      42     58418 → 68 Len=0
   3193 284.288967549  172.18.132.158        172.18.135.160        UDP      42     58419 → 68 Len=0
   3200 285.293194359  172.18.132.158        172.18.135.160        UDP      42     58418 → 49 Len=0
   3209 286.295596524  172.18.132.158        172.18.135.160        UDP      42     58419 → 49 Len=0
   3214 287.301260749  172.18.132.158        172.18.135.160        UDP      42     58420 → 49 Len=0
   3219 288.305685885  172.18.132.158        172.18.135.160        UDP      42     58418 → 113 Len=0
   3229 289.307622004  172.18.132.158        172.18.135.160        UDP      42     58419 → 113 Len=0
   3245 290.311668969  172.18.132.158        172.18.135.160        UDP      42     58418 → 31 Len=0
   3260 291.317206663  172.18.132.158        172.18.135.160        UDP      42     58419 → 31 Len=0
   3268 292.319848579  172.18.132.158        172.18.135.160        UDP      42     58458 → 34 Len=0
   3348 293.324166713  172.18.132.158        172.18.135.160        UDP      42     58420 → 31 Len=0
   3418 294.327559771  172.18.132.158        172.18.135.160        UDP      42     58421 → 31 Len=0
   3475 295.332734307  172.18.132.158        172.18.135.160        UDP      42     58422 → 31 Len=0
   3479 296.335595689  172.18.132.158        172.18.135.160        UDP      42     58418 → 11 Len=0
   3490 297.340974074  172.18.132.158        172.18.135.160        UDP      42     58419 → 11 Len=0
   3498 298.343861232  172.18.132.158        172.18.135.160        UDP      42     58420 → 11 Len=0
   3514 299.347600814  172.18.132.158        172.18.135.160        UDP      42     58418 → 46 Len=0
   3521 300.352927940  172.18.132.158        172.18.135.160        UDP      42     58419 → 46 Len=0
   3525 301.355893026  172.18.132.158        172.18.135.160        UDP      42     58418 → 79 Len=0
   3529 302.359649361  172.18.132.158        172.18.135.160        UDP      42     58419 → 79 Len=0
   3537 303.365274491  172.18.132.158        172.18.135.160        UDP      42     58459 → 34 Len=0
   3540 304.369290878  172.18.132.158        172.18.135.160        UDP      42     58420 → 79 Len=0
   3542 305.374510245  172.18.132.158        172.18.135.160        UDP      42     58421 → 79 Len=0
   3544 306.380162830  172.18.132.158        172.18.135.160        UDP      42     58422 → 79 Len=0
   3549 307.383853721  172.18.132.158        172.18.135.160        UDP      42     58418 → 50 Len=0
   3559 308.387548230  172.18.132.158        172.18.135.160        UDP      42     58419 → 50 Len=0
   3568 309.391361945  172.18.132.158        172.18.135.160        UDP      42     58418 → 114 Len=0
   3573 310.395498832  172.18.132.158        172.18.135.160        UDP      42     58419 → 114 Len=0
   3576 311.399902201  172.18.132.158        172.18.135.160        UDP      42     58420 → 114 Len=0
   3600 312.403692963  172.18.132.158        172.18.135.160        UDP      42     58418 → 96 Len=0
   3640 313.407946770  172.18.132.158        172.18.135.160        UDP      42     58419 → 96 Len=0
   3706 314.413587673  172.18.132.158        172.18.135.160        UDP      42     58460 → 34 Len=0
   3757 315.417871089  172.18.132.158        172.18.135.160        UDP      42     58420 → 96 Len=0
   3770 316.423522422  172.18.132.158        172.18.135.160        UDP      42     58421 → 96 Len=0
   3783 317.427378226  172.18.132.158        172.18.135.160        UDP      42     58418 → 112 Len=0
   3793 318.432822903  172.18.132.158        172.18.135.160        UDP      42     58419 → 112 Len=0
   3807 319.438126173  172.18.132.158        172.18.135.160        UDP      42     58420 → 112 Len=0
   3825 320.439654327  172.18.132.158        172.18.135.160        UDP      42     58418 → 4 Len=0
   3836 321.445031532  172.18.132.158        172.18.135.160        UDP      42     58419 → 4 Len=0
   3845 322.447552541  172.18.132.158        172.18.135.160        UDP      42     58420 → 4 Len=0
   3860 323.452100021  172.18.132.158        172.18.135.160        UDP      42     58418 → 89 Len=0
   3872 324.457502844  172.18.132.158        172.18.135.160        UDP      42     58419 → 89 Len=0
   3885 325.463147159  172.18.132.158        172.18.135.160        UDP      42     58461 → 34 Len=0
   3891 326.467372209  172.18.132.158        172.18.135.160        UDP      42     58420 → 89 Len=0
   3898 327.473006705  172.18.132.158        172.18.135.160        UDP      42     58421 → 89 Len=0
   3904 328.477063738  172.18.132.158        172.18.135.160        UDP      42     58418 → 29 Len=0
   3907 329.482700930  172.18.132.158        172.18.135.160        UDP      42     58419 → 29 Len=0
   3910 330.488168738  172.18.132.158        172.18.135.160        UDP      42     58420 → 29 Len=0
   3914 331.492131426  172.18.132.158        172.18.135.160        UDP      42     58418 → 141 Len=0
   3917 332.495935665  172.18.132.158        172.18.135.160        UDP      42     58419 → 141 Len=0
   3924 333.499445770  172.18.132.158        172.18.135.160        UDP      42     58418 → 144 Len=0
   3937 334.505059287  172.18.132.158        172.18.135.160        UDP      42     58419 → 144 Len=0
   3941 335.507893825  172.18.132.158        172.18.135.160        UDP      42     58420 → 144 Len=0
   3948 336.512183987  172.18.132.158        172.18.135.160        UDP      42     58418 → 86 Len=0
   3951 337.517826014  172.18.132.158        172.18.135.160        UDP      42     58462 → 34 Len=0
   3958 338.523326044  172.18.132.158        172.18.135.160        UDP      42     58419 → 86 Len=0
   3964 339.527698320  172.18.132.158        172.18.135.160        UDP      42     58418 → 58 Len=0
   3971 340.533335502  172.18.132.158        172.18.135.160        UDP      42     58419 → 58 Len=0
   3986 341.537657576  172.18.132.158        172.18.135.160        UDP      42     58418 → 62 Len=0
   4006 342.543295432  172.18.132.158        172.18.135.160        UDP      42     58419 → 62 Len=0
   4019 343.548512062  172.18.132.158        172.18.135.160        UDP      42     58420 → 62 Len=0
   4030 344.552422444  172.18.132.158        172.18.135.160        UDP      42     58418 → 91 Len=0
   4039 345.557838245  172.18.132.158        172.18.135.160        UDP      42     58419 → 91 Len=0
   4041 346.563486480  172.18.132.158        172.18.135.160        UDP      42     58420 → 91 Len=0
   4046 347.563476803  172.18.132.158        172.18.135.160        UDP      42     58418 → 5 Len=0
   4056 348.569153372  172.18.132.158        172.18.135.160        UDP      42     58463 → 34 Len=0
   4074 349.573343858  172.18.132.158        172.18.135.160        UDP      42     58419 → 5 Len=0
   4078 350.578757172  172.18.132.158        172.18.135.160        UDP      42     58420 → 5 Len=0
   4084 351.584388656  172.18.132.158        172.18.135.160        UDP      42     58421 → 5 Len=0
   4090 352.588489289  172.18.132.158        172.18.135.160        UDP      42     58418 → 148 Len=0
   4162 353.591803501  172.18.132.158        172.18.135.160        UDP      42     58419 → 148 Len=0
   4232 354.595337565  172.18.132.158        172.18.135.160        UDP      42     58418 → 52 Len=0
   4298 355.600937184  172.18.132.158        172.18.135.160        UDP      42     58419 → 52 Len=0
   4302 356.603596146  172.18.132.158        172.18.135.160        UDP      42     58418 → 90 Len=0
   4307 357.607896177  172.18.132.158        172.18.135.160        UDP      42     58419 → 90 Len=0
   4313 358.611542532  172.18.132.158        172.18.135.160        UDP      42     58420 → 90 Len=0
   4318 359.612357922  172.18.132.158        172.18.135.160        UDP      42     58418 → 76 Len=0
   4326 360.613537149  172.18.132.158        172.18.135.160        UDP      42     58464 → 34 Len=0
   4330 361.614907850  172.18.132.158        172.18.135.160        UDP      42     58419 → 76 Len=0
   4335 362.615530908  172.18.132.158        172.18.135.160        UDP      42     58418 → 45 Len=0
   4339 363.620929790  172.18.132.158        172.18.135.160        UDP      42     58419 → 45 Len=0
   4341 364.626577503  172.18.132.158        172.18.135.160        UDP      42     58420 → 45 Len=0
   4348 365.630768870  172.18.132.158        172.18.135.160        UDP      42     58418 → 136 Len=0
   4353 366.636204568  172.18.132.158        172.18.135.160        UDP      42     58419 → 136 Len=0
   4356 367.639941272  172.18.132.158        172.18.135.160        UDP      42     58418 → 116 Len=0
   4362 368.644133939  172.18.132.158        172.18.135.160        UDP      42     58419 → 116 Len=0
   4370 369.648208772  172.18.132.158        172.18.135.160        UDP      42     58418 → 30 Len=0
   4372 370.653845513  172.18.132.158        172.18.135.160        UDP      42     58419 → 30 Len=0
   4379 371.658684449  172.18.132.158        172.18.135.160        UDP      42     58418 → 47 Len=0
   4393 372.664327019  172.18.132.158        172.18.135.160        UDP      42     58465 → 34 Len=0
   4400 373.667830342  172.18.132.158        172.18.135.160        UDP      42     58419 → 47 Len=0
   4413 374.672342640  172.18.132.158        172.18.135.160        UDP      42     58418 → 27 Len=0
   4425 375.677975089  172.18.132.158        172.18.135.160        UDP      42     58419 → 27 Len=0
   4435 376.682983801  172.18.132.158        172.18.135.160        UDP      42     58418 → 40 Len=0
   4443 377.688109069  172.18.132.158        172.18.135.160        UDP      42     58418 → 72 Len=0
   4446 378.691928056  172.18.132.158        172.18.135.160        UDP      42     58418 → 145 Len=0
   4449 379.697337906  172.18.132.158        172.18.135.160        UDP      42     58419 → 145 Len=0
   4451 380.701392678  172.18.132.158        172.18.135.160        UDP      42     58418 → 12 Len=0
   4456 381.706809068  172.18.132.158        172.18.135.160        UDP      42     58419 → 12 Len=0
   4464 382.712337279  172.18.132.158        172.18.135.160        UDP      42     58420 → 12 Len=0
   4473 383.716481837  172.18.132.158        172.18.135.160        DNS      54     Server status request 0x0000
   4477 384.722111174  172.18.132.158        172.18.135.160        UDP      42     58466 → 34 Len=0
   4480 385.727742332  172.18.132.158        172.18.135.160        DNS      54     Server status request 0x0000
   4484 386.732056564  172.18.132.158        172.18.135.160        UDP      42     58418 → 121 Len=0
   4498 387.737686207  172.18.132.158        172.18.135.160        UDP      42     58419 → 121 Len=0
   4506 388.741714800  172.18.132.158        172.18.135.160        UDP      42     58418 → 83 Len=0
   4517 389.747350906  172.18.132.158        172.18.135.160        UDP      42     58419 → 83 Len=0
   4521 390.752786068  172.18.132.158        172.18.135.160        UDP      42     58420 → 83 Len=0
